7.860000133514400,2.950000047683720,8.239999771118160,10.371428489685100,34.310001373291000
7.849999904632570,2.950000047683720,7.869999885559080,10.60952377319340,32.9900016784668
7.789999961853030,3.0,7.809999942779540,10.638094902038600,32.97999954223630
7.650000095367430,2.9700000286102300,7.559999942779540,10.45714282989500,32.43000030517580
7.449999809265140,2.990000009536740,7.699999809265140,10.466666221618700,32.75
7.389999866485600,2.990000009536740,8.050000190734860,10.523809432983400,33.09000015258790
7.570000171661380,3.049999952316280,7.860000133514400,10.571428298950200,32.150001525878900
7.659999847412110,3.1500000953674300,7.599999904632570,10.580952644348100,31.649999618530300
7.659999847412110,3.0799999237060500,7.590000152587890,10.523809432983400,31.93000030517580
7.699999809265140,3.0199999809265100,7.510000228881840,10.504761695861800,31.280000686645500
7.710000038146970,2.9800000190734900,7.199999809265140,10.533333778381300,31.059999465942400
7.78000020980835,3.0299999713897700,7.409999847412110,10.485713958740200,31.790000915527300
7.75,3.059999942779540,7.440000057220460,10.485713958740200,31.709999084472700
7.809999942779540,3.049999952316280,7.210000038146970,10.523809432983400,30.969999313354500
7.78000020980835,3.0299999713897700,7.489999771118160,10.523809432983400,32.470001220703100
7.650000095367430,3.059999942779540,7.489999771118160,10.638094902038600,31.850000381469700
7.570000171661380,3.0199999809265100,7.320000171661380,10.495238304138200,31.899999618530300
7.699999809265140,3.0,7.179999828338620,10.495238304138200,31.59000015258790
7.739999771118160,3.069999933242800,7.199999809265140,10.590476036071800,30.219999313354500
7.739999771118160,3.069999933242800,7.650000095367430,10.619047164917000,31.389999389648400
7.702000141143800,3.059999942779540,7.889999866485600,10.476190567016600,29.729999542236300
7.670000076293950,3.069999933242800,9.039999961853030,10.676190376281700,30.559999465942400
7.710000038146970,3.0999999046325700,8.930000305175780,10.619047164917000,31.299999237060500
7.78000020980835,3.0999999046325700,9.569999694824220,10.571428298950200,31.059999465942400
7.800000190734860,3.140000104904180,9.25,10.580952644348100,31.360000610351600
7.730000019073490,3.140000104904180,9.279999732971190,10.523809432983400,32.0099983215332
7.71999979019165,3.140000104904180,9.619999885559080,10.571428298950200,31.280000686645500
7.71999979019165,3.1500000953674300,10.010000228881800,10.571428298950200,31.350000381469700
7.690000057220460,3.140000104904180,10.149999618530300,10.571428298950200,31.020000457763700
7.6539998054504400,3.180000066757200,10.350000381469700,10.571428298950200,31.600000381469700
7.639999866485600,3.240000009536740,10.329999923706100,10.657142639160200,31.649999618530300
7.690000057220460,3.180000066757200,10.75,10.571428298950200,31.549999237060500
7.619999885559080,3.200000047683720,10.649999618530300,10.666666984558100,31.40999984741210
7.639999866485600,3.200000047683720,10.359999656677200,10.571428298950200,31.239999771118200
7.659999847412110,3.190000057220460,10.319999694824200,10.647619247436500,31.309999465942400
7.699999809265140,3.2300000190734900,10.449999809265100,10.580952644348100,31.049999237060500
7.619999885559080,3.299999952316280,11.420000076293900,11.0,31.40999984741210
7.650000095367430,3.319999933242800,11.930000305175800,10.857142448425300,31.31999969482420
7.730000019073490,3.4000000953674300,12.3100004196167,11.047618865966800,31.56999969482420
7.71999979019165,3.680000066757200,12.479999542236300,10.780952453613300,30.8700008392334
